var_cod,description,portal,last_update
0002667,"População ativa (Série 1998 - N.º) por Local de residência (NUTS - 2001), Sexo, Grupo etário e Nível de escolaridade mais elevado completo; Anual",Yes,2014-07-25
0000246,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo, Grupo etário e Nível de escolaridade mais elevado completo; Trimestral",Yes,2014-07-25
0000630,"Taxa de emprego (Série 1998 - %) por Local de residência (NUTS - 2002), Sexo, Grupo etário e Nível de escolaridade mais elevado completo; Anual",Yes,2014-07-25
0000420,"Taxa de emprego (Série 1998 - %) por Local de residência (NUTS - 2002), Sexo, Grupo etário e Nível de escolaridade mais elevado completo; Trimestral",Yes,2014-07-25
0000572,"Taxa de inatividade (Série 1998 - %) por Local de residência (NUTS - 2002), Sexo e Grupo etário; Trimestral",Yes,2014-07-25
0002668,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2001), Sexo, Grupo etário e Nível de escolaridade mais elevado completo; Anual",Yes,2014-07-25
0002384,"Índice de preços no consumidor (IPC, Base - 2012) por Localização geográfica e Agregados especiais; Mensal",Yes,2014-07-23
0002383,"Índice de preços no consumidor (IPC, Base - 2012) por Localização geográfica e Consumo individual por objetivo; Mensal",Yes,2014-07-23
0003863,"Índice de preços no consumidor (IPC, Base - 2012) por Localização geográfica e Agregados especiais; Anual",Yes,2014-07-23
0003862,"Índice de preços no consumidor (IPC, Base - 2012) por Localização geográfica e Consumo individual por objetivo; Anual",Yes,2014-07-23
0002692,Óbitos neonatais (N.º) por Local de residência da mãe (NUTS - 2001) e Principais causas de morte; Anual,Yes,2014-07-15
0001149,Superfície florestal (ha)  por Localização geográfica (Região agrária)  e Tipo (superfície florestal); Decenal,Yes,2014-07-07
0001118,Índice de custo do trabalho (Taxa de variação média anual - Base 2000 - %) por Localização geográfica (NUTS - 2002) e Setor de atividade económica (CAE Rev. 3); Anual,Yes,2014-06-24
0001117,Índice de custo do trabalho (Taxa de variação média anual - ajustado de dias úteis - Base 2000 - %) por Localização geográfica (NUTS - 2002) e Setor de atividade económica (CAE Rev. 3); Anual,Yes,2014-06-24
0003838,Proporção da população empregada por conta de outrem que mudou de empresa sem ser por encerramento em relação ao emprego total (%) por Localização geográfica (NUTS - 2001); Anual,Yes,2014-04-28
0003839,Proporção da população empregada por conta de outrem com ensino superior (%) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-04-28
0003837,Proporção da população empregada por conta de outrem que mudou de empresa sem ser por encerramento em relação ao emprego total (%) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-04-28
0003840,Proporção da população empregada por conta de outrem com ensino superior (%) por Localização geográfica (NUTS - 2001); Anual,Yes,2014-04-28
0001812,Estada média (Série 2002-2008 - N.º) nos estabelecimentos hoteleiros por Local de residência e Tipo (estabelecimento hoteleiro); Anual,Yes,2014-04-10
0000397,"Hóspedes (Série 2002-2006 - N.º) nos estabelecimentos hoteleiros por Localização geográfica (NUTS - 2002), Tipo (estabelecimento hoteleiro) e Local de residência; Anual",Yes,2014-04-10
0000395,Proveitos de aposento (Série 2002-2008 - €) dos estabelecimentos hoteleiros por Localização geográfica (NUTS - 2002) e Tipo (estabelecimento hoteleiro); Anual,Yes,2014-04-10
0000396,"Dormidas (2006 - N.º) nos estabelecimentos hoteleiros por Localização geográfica (NUTS - 2002), Tipo (estabelecimento hoteleiro) e Local de residência; Anual",Yes,2014-04-10
0000394,Proveitos totais (Série 2002-2008 - €) dos estabelecimentos hoteleiros por Localização geográfica (NUTS - 2002) e Tipo (estabelecimento hoteleiro); Anual,Yes,2014-04-10
0000696,Receitas (Série 1998-2010 - €) dos corpos de bombeiros por Localização geográfica (NUTS - 2002) e Tipo de receita/ despesa; Anual,Yes,2014-02-26
0000697,Despesas (Série 1998-2010 - €) dos corpos de bombeiros por Localização geográfica (NUTS - 2002) e Tipo de receita/ despesa; Anual,Yes,2014-02-26
0002793,Proporção de investigadoras/es equivalente a tempo integral (ETI) (%) na população ativa por Localização geográfica (NUTS - 2001); Anual,Yes,2014-02-25
0004749,Investigadoras/es equivalente a tempo integral (ETI) (N.º) nas instituições do setor de execução do Estado por Localização geográfica (NUTS - 2002) e Ministérios (XV Governo constitucional); Anual,Yes,2014-02-25
0004748,Investigadoras/es equivalente a tempo integral (ETI) (N.º) nas instituições do setor de execução do Estado por Localização geográfica (NUTS - 2002) e Ministérios (XVII Governo constitucional); Anual,Yes,2014-02-25
0002794,Investigadoras/es equivalente a tempo integral (ETI) (N.º) nas instituições e empresas com investigação e desenvolvimento por Localização geográfica (NUTS - 2002); Anual,Yes,2014-02-25
0002795,Investigadoras/es equivalente a tempo integral (ETI) (N.º) nas instituições e empresas com investigação e desenvolvimento por Localização geográfica (NUTS - 2001); Anual,Yes,2014-02-25
0002385,Índice de preços no consumidor (Taxa de variação homóloga - Base 2012 - %) por Localização geográfica e Consumo individual por objetivo; Mensal,Yes,2014-02-24
0002386,Índice de preços no consumidor (Taxa de variação homóloga - Base 2012 - %) por Localização geográfica e Agregados especiais; Mensal,Yes,2014-02-24
0002388,Índice de preços no consumidor (Taxa de variação mensal - Base 2012 - %) por Localização geográfica e Agregados especiais; Mensal,Yes,2014-02-19
0002387,Índice de preços no consumidor (Taxa de variação mensal - Base 2012 - %) por Localização geográfica e Consumo individual por objetivo; Mensal,Yes,2014-02-19
0000692,Associados das organizações não governamentais de ambiente (Série 1998-2006 - N.º) por Localização geográfica (NUTS - 2002) e Setor institucional; Anual,Yes,2014-01-31
0000690,Despesas (Série 1998-2006 - €) das organizações não governamentais de ambiente por Localização geográfica (NUTS - 2002) e Tipo de receita/ despesa; Anual,Yes,2014-01-31
0002701,Rubricas contabilísticas (Série 2007-2009 - €) das organizações não governamentais de ambiente por Localização geográfica (NUTS - 2002) e Plano oficial de contabilidade; Anual,Yes,2014-01-31
0000689,Receitas (Série 1998-2006 - €) das organizações não governamentais de ambiente por Localização geográfica (NUTS - 2002) e Tipo de receita/ despesa; Anual,Yes,2014-01-31
0000616,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Profissão; Anual",Yes,2014-01-29
0000632,"População inativa (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Condição perante o trabalho (Inativo); Anual",Yes,2014-01-29
0000237,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo, Setor de atividade económica (CAE Rev. 2.1) e Antiguidade no emprego; Anual",Yes,2014-01-29
0000622,Subemprego visível (Série 1998 - N.º) por Local de residência (NUTS - 2002) e Sexo; Anual,Yes,2014-01-29
0000634,"População empregada um ano antes (Série 1998 - N.º) por Local de residência (NUTS - 2002), Situação na profissão e Situação na profissão um ano antes; Anual",Yes,2014-01-29
0000617,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Contrato de trabalho; Anual",Yes,2014-01-29
0000484,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Regime de duração de trabalho; Anual",Yes,2014-01-29
0001774,Taxa de desemprego (Série 1998 - %) por Local de residência (NUTS - 2001) e Sexo; Anual,Yes,2014-01-29
0000486,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Duração semanal habitual de trabalho; Anual",Yes,2014-01-29
0000626,População inativa disponível (Série 1998 - N.º) por Local de residência (NUTS - 2002) e Sexo; Anual,Yes,2014-01-29
0000627,População inativa desencorajada (Série 1998 - N.º) por Local de residência (NUTS - 2002) e Sexo; Anual,Yes,2014-01-29
0000488,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Experiência anterior de trabalho; Anual",Yes,2014-01-29
0000487,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Duração semanal efetiva de trabalho; Anual",Yes,2014-01-29
0000485,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Tipo de horário de trabalho; Anual",Yes,2014-01-29
0000613,"População empregada com experiência anterior de trabalho (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 2.1) e Último setor de atividade (CAE Rev. 2.1); Anual",Yes,2014-01-29
0000650,Taxa de desemprego (Série 1998 - %) por Local de residência (NUTS - 2002) e Sexo; Anual,Yes,2014-01-29
0000645,População desempregada (Série 1998 - N.º) por Local de residência (NUTS - 2002) e Sexo; Anual,Yes,2014-01-29
0002670,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2001), Sexo e Situação na profissão; Anual",Yes,2014-01-29
0000615,"População empregada com atividade secundária (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 2.1) e Setor de atividade económica secundária (CAE Rev. 2.1); Anual",Yes,2014-01-29
0002669,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2001), Sexo e Profissão; Anual",Yes,2014-01-29
0000232,"População residente com 15 e mais anos de idade (Série 1998 - N.º) por Local de residência (NUTS - 2002), Condição perante o trabalho e Fonte de rendimento; Anual",Yes,2014-01-29
0000633,"População empregada um ano antes (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 2.1) e Setor de atividade económica um ano antes (CAE Rev. 2.1); Anual",Yes,2014-01-29
0002357,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo, Setor de atividade económica (CAE Rev. 3) e Rendimento líquido mensal; Anual",Yes,2014-01-29
0002355,"População empregada com atividade secundária (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 3) e Setor de atividade económica secundária (CAE Rev. 3); Anual",Yes,2014-01-29
0002360,"População empregada um ano antes (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 3) e Setor de atividade económica um ano antes (CAE Rev. 3); Anual",Yes,2014-01-29
0000239,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Situação na profissão; Anual",Yes,2014-01-29
0002353,"População empregada com experiência anterior de trabalho (Série 1998 - N.º) por Local de residência (NUTS - 2002), Setor de atividade económica (CAE Rev. 3) e Último setor de atividade (CAE Rev. 3); Anual",Yes,2014-01-29
0002344,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo, Setor de atividade económica (CAE Rev. 3) e Antiguidade no emprego; Anual",Yes,2014-01-29
0000238,"População empregada (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Profissão; Anual",Yes,2014-01-29
0000620,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo, Setor de atividade económica (CAE Rev. 2.1) e Rendimento líquido mensal; Anual",Yes,2014-01-29
0000621,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Nível de escolaridade mais elevado completo; Anual",Yes,2014-01-29
0000234,"População residente com 15 e mais anos de idade (Série 1998 - N.º) por Local de residência (NUTS - 2002), Condição perante o trabalho e Condição perante o trabalho um ano antes; Anual",Yes,2014-01-29
0000635,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Contrato de trabalho e Contrato de trabalho um ano antes; Anual",Yes,2014-01-29
0000619,"População empregada por conta de outrem (Série 1998 - N.º) por Local de residência (NUTS - 2002), Sexo e Regime de duração de trabalho; Anual",Yes,2014-01-29
0001775,Taxa de desemprego (Série 1998 - %) por Local de residência (NUTS - 2001) e Grupo etário; Anual,Yes,2014-01-29
0001757,Taxa de desemprego (Série 1998 - %) por Local de residência (NUTS - 2002) e Grupo etário; Anual,Yes,2014-01-29
0000233,"População residente com 15 e mais anos de idade (Série 1998 - N.º) por Local de residência (NUTS - 2002), Condição perante o trabalho e Condição perante o trabalho (auto classificação); Anual",Yes,2014-01-29
0002671,População desempregada (Série 1998 - N.º) por Local de residência (NUTS - 2001) e Sexo; Anual,Yes,2014-01-29
0002703,Óbitos (N.º) por Local de residência (NUTS - 2001) e Causa de morte; Anual,Yes,2014-01-28
0004091,Recintos de cinema (Metodologia 2006 - N.º) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-01-23
0004092,Ecrãs de cinema (Metodologia 2006 - N.º) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-01-23
0004093,Lotação dos recintos de cinema (Metodologia 2006 - N.º) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-01-23
0004096,Receitas de cinema (Metodologia 2006 - €) por Localização geográfica (NUTS - 2002); Anual,Yes,2014-01-23
0000907,Enfermeiras/os por 1000 habitantes (N.º) por Local de trabalho (NUTS - 2002); Anual,Yes,2013-11-25
0001345,Famílias clássicas unipessoais (N.º) por Sexo e Grupo etário; Decenal,Yes,2013-11-21
0001374,Dimensão média das famílias clássicas (N.º); Decenal,Yes,2013-11-21
0001349,Famílias clássicas (N.º) por Tipo de família clássica (Com base nos núcleos familiares - Censos 2001) e Dimensão (família clássica); Decenal,Yes,2013-11-21
0002128,Densidade da rede rodoviária nacional (km/ km²) por Localização geográfica e Tipo de rede rodoviária; Anual,Yes,2013-11-06
0002129,Extensão da rede nacional rodoviária (km) por Localização geográfica (Distrito) e Tipo de rede rodoviária; Anual,Yes,2013-11-06
0000662,Proporção da população residente com pelo menos o 3º ciclo do ensino básico completo (%) por Local de residência (à data dos Censos 2001); Decenal,Yes,2013-10-21
