theme,subtheme,varcd,title,last_update,geo_lastlevel,last_period_available,periodicity,update_type
Ambiente,Ar e clima,0009924,Duração de temperatura mínima inferior ou igual a 0°C (Número de Dia (s)),01-12-2023,Estação meteorológica,S7A2022,Anual,D
Ambiente,Ar e clima,0009925,Desvio em relação à normal do número de noites tropicais (Número de Dia (s)),22-09-2023,Estação meteorológica,S7A2022,Anual,D
Turismo,Oferta turística,0009926,Estada média (N.º) nos estabelecimentos de alojamento turístico,07-08-2024,Portugal,S3A202312,Mensal,D
Turismo,Oferta turística,0009927,Estada média (N.º) nos estabelecimentos de alojamento turístico,08-07-2024,País,S7A2023,Anual,D
Turismo,Oferta turística,0009928,Taxa líquida de ocupação cama (%) nos estabelecimentos de alojamento turístico,07-08-2024,Portugal,S3A202312,Mensal,D
Turismo,Oferta turística,0009929,Rendimento médio por quarto (Rev Par) (€) nos estabelecimentos de alojamento turístico,08-07-2024,Município,S7A2023,Anual,D
Turismo,Oferta turística,0009930,Hóspedes (N.º) nos estabelecimentos de alojamento turístico,08-07-2024,Município,S7A2023,Anual,D
Condições de vida e cidadania,Cidadania,0009931,Proporção de indivíduos eleitos para a Assembleia da República (%),28-03-2024,Portugal,S7A2024,Não periódica,D
Inovação e conhecimento,Sociedade da informação,0009932,Proporção de empresas com 10 e mais pessoas ao serviço que utilizaram comércio eletrónico para efetuar vendas através de encomendas/reservas (%),21-11-2024,Portugal,S7A2024,Anual,A
Condições de vida e cidadania,Pobreza e desigualdade económica,0009933,Rendimento bruto declarado por sujeito passivo (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009934,Valor mediano do rendimento bruto declarado por sujeito passivo (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009935,Imposto sobre o rendimento de pessoas singulares liquidado por sujeito passivo (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009936,Rendimento bruto declarado deduzido do IRS liquidado por sujeito passivo (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009937,Sujeitos Passivos (N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009938,Sujeitos Passivos (N.º),12-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009939,Distribuição do rendimento bruto declarado (€) dos sujeitos passivos,12-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009940,Distribuição do rendimento bruto declarado deduzido de IRS liquidado (€) dos sujeitos passivos,12-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009941,Coeficiente de Gini do rendimento bruto declarado por agregado fiscal (%),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009942,Coeficiente de Gini do rendimento bruto declarado deduzido do IRS liquidado por agregado fiscal (%),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009943,Coeficiente de Gini do rendimento bruto declarado deduzido do IRS liquidado por sujeito passivo (%),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009944,Desigualdade na distribuição do rendimento bruto declarado deduzido do IRS liquidado dos sujeitos passivos (P80/P20) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009945,Desigualdade na distribuição do rendimento bruto declarado dos sujeitos passivos (P90/P10) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009946,Desigualdade na distribuição do rendimento bruto declarado deduzido do IRS liquidado dos sujeitos passivos (P90/P10) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009947,Desigualdade na distribuição do rendimento bruto declarado dos agregados fiscais (P80/P20) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009948,Desigualdade na distribuição do rendimento bruto declarado deduzido do IRS liquidado dos agregados fiscais (P80/P20) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009949,Desigualdade na distribuição do rendimento bruto declarado deduzido do IRS liquidado dos agregados fiscais (P90/P10) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009950,Coeficiente de Gini do rendimento bruto declarado por sujeito passivo (%),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009951,Desigualdade na distribuição do rendimento bruto declarado dos sujeitos passivos (P80/P20) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009952,Desigualdade na distribuição do rendimento bruto declarado dos agregados fiscais (P90/P10) ( N.º),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009953,Valor mediano do rendimento bruto declarado deduzido do IRS liquidado por agregado fiscal (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0009954,Valor mediano do rendimento bruto declarado deduzido do IRS liquidado por sujeito passivo (€),25-07-2023,Município,S7A2021,Anual,D
Condições de vida e cidadania,Privação,0009955,Proporção da população residente (%),07-05-2021,NUTS II,S7A2020,Anual,D
"Cultura, desporto e lazer",Cultura,0009956,Sessões de espetáculos de tauromaquia (N.º),25-09-2024,NUTS II,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0009957,Bilhetes vendidos em espetáculos de tauromaquia (N.º),25-09-2024,NUTS II,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0009958,Bilhetes oferecidos em espetáculos de tauromaquia (N.º),25-09-2024,NUTS II,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0009959,Espectadores de espetáculos de tauromaquia (N.º),25-09-2024,NUTS II,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0009960,Receitas em espetáculos de tauromaquia (€),25-09-2024,NUTS II,S7A2023,Anual,D
Ambiente,Ar e clima,0009961,"Emissão de gases de efeito estufa (Protocolo de Quioto, 2ª fase - kt CO₂eq)",15-06-2024,Portugal,S7A2022,Anual,D
Ambiente,Ar e clima,0009962,"Emissão de principais gases de efeito de estufa (Protocolo de Quioto, 2ª fase - kt CO₂eq)",15-06-2024,Portugal,S7A2022,Anual,D
Ambiente,Ar e clima,0009963,"Emissão de substâncias acidificantes e eutrofizantes (Protocolo de Quioto, 2ª fase - kt ácidoeq)",15-06-2024,Portugal,S7A2022,Anual,D
Ambiente,Ar e clima,0009964,"Emissão de substâncias precursoras de ozono troposférico (Protocolo de Quioto, 2ª fase - kt COVNMeq)",15-06-2024,Portugal,S7A2022,Anual,D
Contas nacionais e regionais,Contas satélite,0009965,VAB gerado pelo turismo em proporção do VAB total (Base 2016 - %),01-08-2024,Portugal,S7A2023,Anual,D
Contas nacionais e regionais,Contas satélite,0009966,Taxa de variação do VAB gerado pelo turismo (Base 2016 - %),01-08-2024,Portugal,S7A2023,Anual,D
Contas nacionais e regionais,Contas regionais,0009967,"Dispersão regional da produtividade do trabalho (Base 2016, NUTS 2013 - %)",20-12-2023,Portugal,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009968,"Dispersão regional do PIB por habitante (Base 2016, NUTS 2013 - %)",20-12-2023,Portugal,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009969,Formação bruta de capital fixo (P.51) a preços correntes (Base 2016 - €),21-12-2023,NUTS II,S7A2021,Anual,D
Contas nacionais e regionais,Contas regionais,0009970,Emprego - indivíduos totais (Base 2016 - N.º),14-12-2023,NUTS III,S7A2021,Anual,D
Contas nacionais e regionais,Contas regionais,0009971,Emprego - indivíduos totais (Taxa de variação anual - Base 2016 - %),20-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009972,Produtividade aparente do trabalho (Base 2016 - €),13-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009973,Produto interno bruto (B.1*g) a preços correntes (Base 2016 - €),14-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009974,Produto interno bruto (B.1*g) a preços do ano anterior (Taxa de variação anual - Base 2016 - %),20-12-2023,NUTS II,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009975,Produto interno bruto (B.1*g) por habitante a preços correntes (Base 2016 - €),13-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009976,Proporção do valor acrescentado bruto em ramos de atividade internacionalizáveis (Base 2016 - %),20-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009977,Proporção do valor acrescentado bruto (Base 2016 - %),20-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009978,Rendimento disponível bruto (B.6g) das famílias (Base 2016 - €),14-12-2023,NUTS II,S7A2021,Anual,D
Contas nacionais e regionais,Contas regionais,0009979,Rendimento disponível bruto (B.6g) das famílias por habitante (Base 2016 - €),13-12-2023,NUTS II,S7A2021,Anual,D
Contas nacionais e regionais,Contas regionais,0009980,Taxa de investimento aparente (Base 2016 - %),20-12-2023,NUTS II,S7A2021,Anual,D
Contas nacionais e regionais,Contas regionais,0009981,Valor acrescentado bruto em ramos de atividade internacionalizáveis (Base 2016 - €),20-12-2023,NUTS III,S7A2022,Anual,D
Contas nacionais e regionais,Contas regionais,0009982,Valor acrescentado bruto (B.1g) a preços correntes (Base 2016 - €),14-12-2023,NUTS III,S7A2022,Anual,D
Conjuntura,Preços,0009983,Índices de preços na produção industrial no mercado interno - bruto (Base - 2015 - Ponderadores),19-05-2020,Portugal,S7A2019,Anual,D
Conjuntura,Preços,0009984,Índices de preços na produção industrial no mercado externo - bruto (Base - 2015 - Ponderadores),19-05-2020,Portugal,S7A2019,Anual,D
Conjuntura,Preços,0009985,Índices de preços na produção industrial - Total - bruto (Base - 2015 - Ponderadores),19-05-2020,Portugal,S7A2019,Anual,D
Conjuntura,Preços,0009986,Índices de preços na produção industrial - bruto (Base - 2015 - Ponderadores),19-05-2020,Portugal,S7A2019,Anual,D
Ambiente,Resíduos,0009987,Movimento transfronteiriço de resíduos (Lista laranja) ( t ),07-11-2024,Portugal,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0009988,Obras expostas (N.º) nas galerias de arte e outros espaços de exposições temporárias,04-07-2023,Município,S7A2022,Anual,D
Administrações públicas,Administração central,0009989,Despesas públicas primárias como proporção do orçamento original aprovado (%),04-04-2020,Portugal,S7A2019,Anual,D
Inovação e conhecimento,Sociedade da informação,0009990,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram Internet nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009991,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram Internet nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009992,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram Internet nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009993,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram comércio eletrónico para fins privados nos 12 meses anteriores à entrevista (%),21-11-2024,NUTS II,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009994,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram comércio eletrónico para fins privados nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009995,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram comércio eletrónico para fins privados nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009996,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram comércio eletrónico para fins privados nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009997,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram comércio eletrónico para fins privados nos 12 meses anteriores à entrevista (%),21-11-2024,Portugal,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0009998,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram computador nos 12 meses anteriores à entrevista (%),14-02-2020,Portugal,S7A2017,Anual,D
Inovação e conhecimento,Sociedade da informação,0009999,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram computador nos 12 meses anteriores à entrevista (%),14-02-2020,Portugal,S7A2017,Anual,D
Inovação e conhecimento,Sociedade da informação,0010000,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram computador nos 12 meses anteriores à entrevista (%),14-02-2020,Portugal,S7A2017,Anual,D
Inovação e conhecimento,Sociedade da informação,0010001,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram Internet nos 12 meses anteriores à entrevista (%),21-11-2024,NUTS II,S7A2024,Anual,A
Inovação e conhecimento,Sociedade da informação,0010002,Proporção de indivíduos com idade entre 16 e 74 anos que utilizaram computador nos 12 meses anteriores à entrevista (%),20-02-2020,NUTS II,S7A2017,Anual,D
Administrações públicas,Administração central,0010003,Percentagem do orçamento de Estado financiado por impostos cobrados internamente (%),21-06-2024,Portugal,S7A2024,Anual,D
Saúde,Mortalidade por causas de morte,0010004,Taxa de mortalidade por 100 000 habitantes (N.º),21-10-2023,NUTS III,S7A2021,Anual,D
Saúde,Mortalidade por causas de morte,0010005,Relação de masculinidade ao óbito (homens por cada 100 mulheres) (N.º),26-05-2022,NUTS III,S7A2020,Anual,D
Saúde,Mortalidade por causas de morte,0010006,Idade média ao óbito (Ano),26-03-2021,NUTS III,S7A2019,Anual,D
Saúde,Mortalidade por causas de morte,0010007,Número médio de anos potenciais de vida perdidos (Ano),26-03-2021,NUTS III,S7A2019,Anual,D
Saúde,Mortalidade por causas de morte,0010008,Anos potenciais de vida perdidos (Ano),26-03-2021,NUTS III,S7A2019,Anual,D
Saúde,Mortalidade por causas de morte,0010010,Taxa de mortalidade padronizada por 100 000 habitantes (População padrão europeia 2013 - N.º),26-03-2021,NUTS III,S7A2019,Anual,D
Saúde,Mortalidade por causas de morte,0010011,Taxa de mortalidade padronizada (menos de 65 anos) por 100 000 habitantes (População padrão europeia 2013 - N.º),26-03-2021,NUTS III,S7A2019,Anual,D
